m/z,z,I,Res.
72.96365,,1278590,841273
72.96498,,1418238,1136328
72.96522,,1660766,898544
72.96769,,1306494,1001402
72.96838,,1241886,853096
72.97006,,1425918,603797
72.97058,,1420030,930801
72.97073,,1848446,856720
72.971,,1450238,662450
72.97274,,1247934,410728
72.97343,,1267278,634765
72.97359,,1429918,779501
72.9745,,1521566,597106
72.97467,,1150270,1105531
72.97735,,1243262,1010281
72.97828,,1242270,691270
72.97985,,1240829,815542
72.98054,,1192093,1169880
72.98146,,1537341,1047815
72.982,,1227805,610703
72.9833,,1131417,529311
72.98361,,1389853,772783
72.98443,,1831741,651304
72.98533,,1291901,1141760
72.98718,,1797565,483342
72.98773,,1258045,968256
72.98804,,1391581,788267
72.98855,,1336029,979430
72.98879,,1259709,907085
72.98919,,1612845,508818
72.98984,,1132381,1103535
72.99012,,1350397,1383516
72.99023,,2277373,776494
72.99054,,5355709,692802
72.99065,,5343037,602966
72.99089,,8553405,527847
72.99101,,7197501,634715
72.99121,,1220685,673630
72.99398,,1161565,1121842
72.99501,,1222077,779390
72.9951,,1440509,720462
72.99644,,1240061,938086
72.99698,,1188349,954500
72.99721,,1534781,737031
72.99729,,1258181,760330
72.99814,,1284381,1086060
72.99953,,1177117,1132757
72.99972,,1452717,617199
73.00011,,1704253,950238
73.00023,,1481853,877416
73.00071,,1149245,1387542
73.00096,,1473308,639029
73.0017,,1565884,845084
73.00261,,1515708,715331
73.00317,,1192732,653099
73.00403,,1216156,1126039
73.00478,,1200956,683987
73.00557,,1129356,787930
73.00645,,1366556,700168
73.00743,,1622396,679175
73.00767,,1206012,836093
73.0087,,1470172,700936
73.01059,,1170492,1214459
73.01166,,1534748,654277
73.01302,,1316428,578741
73.01331,,1209788,1046643
73.01571,,1401788,709638
73.01622,,1290684,611088
73.01772,,1376956,637470
73.01837,,1218476,571035
73.01922,,1324636,840842
73.02011,,1177292,800637
73.02172,,1587228,703123
73.02233,,1158876,666838
73.02294,,1545884,614302
73.02478,,1488699,942915
73.02504,,1277723,652938
73.02813,,1558811,613227
73.02842,,1147771,1271849
73.02874,,1509947,910935
73.02906,,1509211,669302
73.02917,,1226867,618231
73.02953,,1738011,664195
73.03002,,1202011,1032191
73.03025,,1137643,718966
73.03094,,1429627,959871
73.03109,,1668955,892967
73.03153,,1151387,968313
73.03174,,1729371,579852
73.03307,,1267755,718269
73.0336,,1286683,1146938
73.03631,,1289755,761473
73.0367,,1204155,1306816
73.03693,,1354147,549025
73.0392,,1175163,760753
73.03938,,1589819,630566
73.04017,,1518683,995002
73.04034,,1227803,907089
73.04049,,1149227,702480
73.04187,,1640907,636754
73.04264,,1238187,650581
73.04374,,1692987,931068
73.04386,,1137899,668035
73.04396,,1190475,685094
73.0443,,1162491,771190
73.04461,,1149075,777709
73.04501,,1600491,485441
73.04564,,1220538,924584
73.04682,,1416698,978773
73.04697,,1192986,834443
73.04719,,1293066,410493
73.04886,,1200826,653045
73.04896,,1133866,821953
73.04969,,1210010,1100986
73.05205,,1414970,777785
73.05268,,1142490,1137714
73.0528,,1270394,728493
73.05353,,1143626,815531
73.05661,,1182618,918611
73.05735,,1514874,1024011
73.059,,1336634,1066753
73.05913,,1192474,1053035
73.05982,,1171450,758114
73.06042,,1344474,890917
73.06245,,1319066,680478
73.0633,,1137130,876588
73.06439,,1370394,601536
73.06466,,1641914,595950
73.06568,,1405258,642112
73.06705,,1320378,807758
73.06738,,1149354,863021
73.0681,,1172377,1300292
73.06832,,1443353,564714
73.06847,,1303145,524293
73.06901,,1431545,1008745
73.06955,,1490969,788400
73.07004,,1367945,526021
73.07065,,1197433,1030198
73.07257,,1553113,654955
73.07298,,1368409,856770
73.07415,,1330297,847584
73.07479,,1424633,839556
73.07492,,1896793,520914
73.07582,,1272921,1029396
73.07613,,1319761,454829
73.07659,,1150873,934283
73.07767,,1280345,718185
73.0785,,1178809,1126553
73.07875,,1498489,820825
73.07897,,1311737,834614
73.08008,,1306745,855374
73.0811,,1536953,1047484
73.08139,,1169545,700675
73.08178,,1427033,581907
73.08429,,1268537,1128968
73.08598,,1364345,831469
73.08828,,1540025,948564
73.0895,,1836473,967568
73.09152,,1268504,775397
73.09214,,1667672,726986
73.09473,,1683704,788149
73.09509,,1360312,879546
73.09524,,1153624,1131451
73.09687,,1347352,840164
73.09744,,1169696,506442
73.0979,,1131704,601002
73.09848,,1400888,771893
73.09908,,1604136,572691
73.09965,,1949752,566923
73.10023,,1280120,955176
73.10045,,1428344,835530
73.10071,,1292840,750110
73.10136,,1226776,930840
73.10167,,1369560,813949
73.10264,,1410744,1110756
73.10361,,1789176,878068
73.10404,,1329400,1170057
73.10486,,1180984,1249266
73.10557,,1152952,442043
73.10617,,1197672,834387
73.1067,,1336856,999319
73.10683,,1196984,1297326
73.10722,,1322616,1081991
73.10747,,1281880,715791
73.1094,,1256600,1087641
73.11005,,1254182,467422
73.11076,,1165928,572108
73.11085,,1130200,834049
73.11119,,1662552,808192
73.11148,,1247896,862379
73.11208,,1212120,929017
73.11244,,1328440,858149
73.11252,,1359751,658022
73.11302,,1218071,672227
73.11327,,1222295,1216939
73.11461,,1258903,1066675
73.11558,,1694775,935479
73.11667,,1432695,917976
73.11808,,1146231,998726
73.11995,,1154007,1075840
73.12012,,1489687,612421
73.12069,,1204599,906824
73.12103,,1371255,1055393
73.1216,,1426151,581774
73.12273,,1231959,1077687
73.12284,,1188119,1102158
73.12412,,1479223,985430
73.12508,,1175767,955625
73.12527,,1367063,670812
73.12552,,1564759,707116
73.12634,,1469719,885843
73.12677,,1181527,769352
73.12723,,1343687,681797
73.12814,,1283575,648389
73.12916,,1286679,1055104
73.1295,,1163503,499945
73.13034,,1280375,1246999
73.13046,,1347767,889776
73.13123,,1162487,916204
73.13224,,1547863,743769
73.13323,,1559447,846742
73.13362,,1276695,900867
73.1343,,1172023,1120466
73.13449,,1299303,571360
73.13472,,1415831,808032
73.13493,,1256695,1385806
73.13609,,1174390,872755
73.13649,,1257206,1243489
73.13827,,1563846,615486
73.13898,,1333710,516940
73.13955,,1164550,879458
73.13989,,1278966,1108523
73.142,,1129830,653235
73.14448,,1442806,655893
73.14586,,1457574,692576
73.14782,,1435830,504471
73.15036,,1349878,686945
73.15106,,1308670,405485
73.15133,,1558038,583132
73.15191,,1409238,890183
73.15274,,1157974,991290
73.15345,,1444182,836396
73.1546,,1353958,446003
73.15501,,1220614,572649
73.15646,,1653206,834715
73.15723,,1196182,649483
73.15742,,1155046,794433
73.15817,,1182453,1012785
73.15979,,1153685,703961
73.16009,,1410133,879877
73.1611,,1131445,1082286
73.16206,,1413045,727516
73.16524,,1315429,537588
73.16827,,1202693,618082
73.16891,,1244405,857022
73.16977,,1214069,1139647
73.17003,,1697845,690050
73.17043,,1246901,987411
73.17071,,1297429,851868
73.17114,,1256917,809972
73.17161,,1436085,774701
73.17193,,1487413,891005
73.17385,,1258453,561140
73.17422,,1408725,780323
73.1744,,1212117,653206
73.17551,,1667541,756369
73.17563,,1358005,669058
73.17665,,1279285,659720
73.17715,,1334001,434236
73.17794,,1166261,1145730
73.17878,,2022901,991378
73.17889,,1237973,1282192
73.17985,,1779893,533211
73.18197,,1207060,869624
73.18225,,1154740,1330687
73.18286,,1177236,703924
73.18307,,1208916,907676
73.18578,,1155524,848996
73.18603,,1178132,888483
73.18677,,1192340,966760
73.18811,,1331828,960209
73.18945,,1255220,833835
73.19026,,1522004,721219
73.19063,,1195492,715244
73.19089,,1166612,1189488
73.19395,,1138356,1385444
73.19452,,1414836,789500
73.19494,,1384564,900412
73.19517,,1218868,1140915
73.19906,,1599188,722892
73.20249,,1302644,786924
73.20312,,1648116,742147
73.2033,,1339764,783874
73.20408,,1224147,622289
73.20501,,1237619,957746
73.20533,,1188339,816750
73.20579,,1757331,741721
73.20609,,1385779,829049
73.20674,,1213139,865570
73.20689,,1176787,1072830
73.2074,,1338067,855621
73.20916,,1212275,900702
73.20932,,1349171,683621
73.20963,,1215987,714299
73.21141,,1305363,868617
73.212,,1204595,882190
73.21268,,1341555,878718
73.21289,,1290675,595030
73.21321,,1269619,1122615
73.21362,,1179027,681064
73.21403,,1302131,755717
73.21413,,1184659,994416
73.2151,,1166163,943807
73.21527,,1267923,831465
73.21769,,1264883,1045971
73.21797,,1327347,1093309
73.22011,,1152659,1248652
73.22123,,1400723,998292
73.22246,,1219219,439833
73.22367,,1700979,750487
73.22448,,1530067,542081
73.22476,,1236659,1029760
73.22575,,1419443,812307
73.22763,,1748210,728242
73.22967,,1356978,605204
73.23001,,1295858,706822
73.23075,,1298482,983186
73.232,,1454930,937206
73.23282,,1780818,799640
73.233,,1132306,998588
73.23323,,1145462,578193
73.23354,,1228658,902745
73.23392,,1234530,756748
73.23448,,1339378,869460
73.23467,,1834226,719730
73.23514,,1170674,1121576
73.23563,,1423922,675096
73.23571,,1193554,901299
73.2365,,1311234,553898
73.23757,,1217682,923247
73.23922,,1338866,826646
73.24043,,1139986,1054297
73.24164,,1225938,1081796
73.24209,,1138002,497985
73.24259,,1341906,1003489
73.24582,,1410786,723832
73.24697,,1151890,1010530
73.24778,,1379330,666720
73.2481,,1679570,764932
73.24824,,1222434,800844
73.24835,,1627154,555792
73.24864,,1634322,819385
73.24914,,1172794,597323
73.2512,,1747313,662593
73.25137,,1397377,662716
73.25154,,1390321,745194
73.25209,,1188321,666143
73.25226,,1179745,427898
73.25245,,1170545,1165279
73.2526,,1338145,731728
73.2541,,1173841,744216
73.2557,,1351793,875335
73.25596,,1457521,491197
73.25615,,1305425,931598
73.25765,,1322545,540525
73.25868,,1180849,748895
73.26051,,1166705,1210876
73.26099,,1157025,826781
73.26405,,1205233,1294987
73.26415,,1396145,800032
73.26472,,1163025,756360
73.26574,,1173489,1166763
73.26679,,1382641,685790
73.26991,,1218225,915936
73.2706,,1270897,1105577
73.27285,,1170449,964324
73.27398,,1161984,932877
73.27406,,1215512,499588
73.27445,,1280496,749912
73.27673,,1306512,1055910
73.27828,,1342736,869652
73.2805,,1210544,1157808
73.28072,,1356176,908556
73.28295,,1521520,525519
73.28309,,1156288,524610
73.28404,,1258192,710631
73.28464,,1194960,924999
73.2873,,1305008,920440
73.28807,,1521680,959524
73.28869,,1302224,755124
73.28907,,1160912,664962
73.29239,,1186704,544584
73.29276,,1236016,773830
73.29335,,1342184,503434
73.2936,,1325712,685225
73.29583,,1210032,1289886
73.29726,,1308703,743598
73.29768,,1349359,1189390
73.29806,,1203183,1200752
73.2986,,1412303,531517
73.30036,,1216815,844056
73.30153,,1292943,1081752
73.30209,,1498831,650707
73.30246,,1225391,683372
73.30329,,1231279,1095192
73.30403,,1192175,1191327
73.30463,,1205055,536351
73.30656,,1335887,720831
73.30731,,1180783,1287980
73.30881,,1212143,884363
73.31023,,1144047,703254
73.31109,,1165119,587133
73.31411,,1195199,607460
73.31493,,1263215,1312690
73.31517,,1302319,534425
73.31587,,1236879,885035
73.31604,,1480783,982998
73.31743,,1253359,1200548
73.31839,,1519663,1041026
73.31979,,1188335,1074552
73.32018,,1602350,758726
73.32039,,1133934,1078682
73.32063,,1261774,797614
73.32171,,1281550,833543
73.3219,,1200078,934844
73.32232,,1272910,906800
73.32304,,1175470,855578
73.32679,,1552718,889581
73.32742,,1190446,1057371
73.32842,,1605358,897717
73.329,,1191902,796085
73.3297,,1146398,752946
73.32998,,1194798,1395146
73.33044,,1363598,656076
73.33053,,1231150,909120
73.33064,,1192206,1115152
73.33103,,1286670,1019050
73.33454,,1369294,674029
73.33605,,1465838,911739
73.3363,,1411238,443981
73.338,,1258286,820776
73.33829,,1261054,676538
73.34149,,1301742,876847
73.3423,,1213902,1100825
73.34266,,1473582,1005509
73.34446,,1169533,735222
73.34453,,1257485,624779
73.34524,,1354989,852272
73.34539,,1409885,612454
73.34543,,1407277,360631
73.34617,,1488765,534045
73.34823,,1250957,771401
73.34932,,1249613,838569
73.35034,,1215853,674555
73.35184,,1233517,1127708
73.35324,,1377453,952478
73.35411,,1218077,577616
73.35495,,1181389,887589
73.35655,,1506957,942161
73.35751,,1300717,635760
73.35784,,1168525,702730
73.35885,,1201981,447368
73.35897,,1271117,857208
73.35924,,1293421,634646
73.35992,,1140973,792422
73.36218,,1132877,1213606
73.36361,,1206509,811199
73.36441,,1431053,897641
73.36574,,1304557,1028834
73.36715,,1439149,881564
73.36891,,1283212,733731
73.37134,,1380972,755456
73.37154,,1239756,1151478
73.37194,,1278008,472211
73.37225,,1384940,856466
73.37284,,1149548,1058252
73.37308,,1163084,799384
73.37352,,1705420,688432
73.37399,,1181612,872852
73.37574,,1502540,622808
73.37602,,1355820,851328
73.37903,,1709996,721408
73.38041,,1884396,632555
73.3827,,1581644,781250
73.38291,,1306252,760627
73.38378,,1278892,579413
73.38391,,1205804,668857
73.38528,,1160140,697587
73.38681,,1340684,728905
73.38698,,1300972,747127
73.39178,,1189451,843194
73.39327,,1324811,767032
73.39442,,1475611,703407
73.39799,,1948523,893788
73.39861,,1377163,909553
73.39882,,1308971,934906
73.39942,,1165355,863475
73.39966,,1208379,656204
73.40034,,1477803,890958
73.40123,,1555979,659766
73.40142,,1241451,555365
73.40219,,1171947,946621
73.40386,,1202507,1199931
73.40483,,1296203,853046
73.40569,,1281643,992032
73.40584,,1521483,650938
73.40592,,1285859,688782
73.40662,,1131307,968125
73.40811,,1294955,995055
73.41023,,1348107,705245
73.41066,,1166795,852133
73.41117,,1250395,569197
73.41185,,1322027,737011
73.41236,,1188907,900588
73.41423,,1343595,957567
73.41482,,1192171,984117
73.41643,,1318346,722659
73.41839,,1628906,614728
73.41851,,1274346,747491
73.41933,,1173546,665569
73.41985,,1210346,861831
73.42005,,1413290,1074650
73.42171,,1160618,851571
73.42281,,1147626,628369
73.42345,,1259242,1022107
73.42402,,1347210,743193
73.42417,,1428266,1029362
73.42475,,1452346,518168
73.42643,,1375530,964311
73.42694,,1327146,962983
73.42829,,1566122,819257
73.4318,,1317386,1042984
73.43247,,1446442,881285
73.43294,,1352266,643551
73.43302,,1198714,752348
73.43331,,1219914,707248
73.43362,,1321450,879526
73.43765,,1816618,705583
73.43997,,1242121,929831
73.4401,,1351977,691306
73.44112,,1502825,639228
73.44125,,1303913,1123767
73.44178,,1392697,659194
73.44203,,1258377,1110373
73.44253,,1149817,658617
73.44273,,1431049,891870
73.44331,,1259657,902494
73.44501,,1441449,1000874
73.4476,,1216777,888416
73.44819,,1285641,1078452
73.44968,,1461961,841887
73.45011,,1721097,725940
73.45027,,1358633,678160
73.45105,,1262633,433031
73.45282,,1314217,1000939
73.45354,,1295625,914808
73.45478,,1206601,935001
73.45488,,1141161,906978
73.45516,,1166601,769243
73.45561,,1597993,788617
73.45754,,1130281,756217
73.45815,,1488041,928318
73.45901,,1163113,1170067
73.45948,,1239337,1331690
73.46216,,1377257,803127
73.46316,,1363785,809388
73.4633,,1269353,892733
73.46392,,1181065,840607
73.46457,,1157352,894142
73.46509,,1425384,862577
73.46526,,1245912,505667
73.46693,,1246632,848159
73.46746,,1257992,845680
73.46761,,1169480,1063845
73.46838,,1159176,605679
73.46869,,1321128,618761
73.4692,,1286920,574325
73.46955,,1175424,793436
73.47057,,1439944,786855
73.47071,,1252632,774085
73.47105,,1492840,682097
73.4731,,1144968,926383
73.47554,,1706248,738455
73.47799,,1403464,957783
73.47814,,1180776,1045517
73.47881,,1512328,805289
73.47951,,1149096,953288
73.48003,,1146112,590726
73.48133,,1139240,993383
73.48256,,1645096,919443
73.48298,,1156568,608221
73.48329,,1247928,811040
73.48594,,1332872,958154
73.48628,,1529000,884367
73.48761,,1241208,647764
73.48913,,1271207,1042804
73.49011,,1462279,786941
73.49034,,1178311,1113562
73.49121,,1325159,440364
73.49133,,1144703,799707
73.49219,,1143559,1147392
73.49306,,1166663,852875
73.49362,,1306663,899140
73.49676,,1217639,1071897
73.49694,,1258655,588494
73.49704,,1529415,447138
73.49741,,1245719,765564
73.49754,,1137799,712413
73.49953,,1321127,865258
73.50068,,1476295,930484
73.50234,,1478023,698102
73.50259,,1163879,1133050
73.50328,,1241607,889828
73.50605,,1226055,821262
73.50692,,1231111,1021719
73.50746,,1226935,667947
73.5078,,1254615,660966
73.50831,,1358535,756094
73.50855,,1437191,944167
73.50868,,1182919,1083194
73.50894,,1437511,913007
73.50953,,1396103,849598
73.51083,,1183735,589903
73.51311,,1276454,1000401
73.51529,,1379814,782982
73.51587,,1370086,785287
73.51602,,1263942,1046324
73.51795,,1301158,984971
73.5181,,1816230,912626
73.51944,,1195286,847604
73.51968,,1178390,802262
73.52003,,1213382,918566
73.52069,,1179862,813311
73.52094,,1263590,973093
73.52151,,1306022,833225
73.5217,,1322022,832717
73.52233,,1607206,597294
73.52244,,1300374,589815
73.52272,,1195718,707044
73.5234,,1507030,567458
73.524,,1459750,813036
73.52497,,1500742,690361
73.52516,,1569926,924537
73.52764,,1239462,959324
73.52819,,1207238,1016587
73.52995,,1173618,556544
73.53053,,1511302,927638
73.53177,,1224166,718106
73.53223,,1163942,873304
73.53234,,1439334,1212693
73.53273,,1460902,990813
73.53503,,1610278,1022080
73.53521,,1188422,701465
73.5354,,1183910,985237
73.53658,,1278662,911871
73.5367,,1168486,1025342
73.5373,,1377734,1036301
73.53843,,1262693,863418
73.53928,,1571941,740172
73.53969,,1166277,1236996
73.54192,,1199333,1182625
73.54357,,1230149,793062
73.54398,,1213925,862105
73.54627,,1692677,614566
73.54768,,1254757,1116461
73.54991,,1163237,666189
