m/z,z,I,Res.
60.16886,,886672,565593
60.16906,,600710,762524
60.17018,,626698,905256
60.17078,,739371,615575
60.17107,,773592,576672
60.17197,,820147,453952
60.17311,,624256,594218
60.17357,,875296,568576
60.17418,,970028,560066
60.17453,,1012796,391298
60.17484,,765324,352685
60.17504,,649939,482361
60.17512,,653909,498202
60.17581,,695232,505673
60.17609,,824487,455003
60.17692,,808803,590504
60.17779,,805176,505711
60.17804,,654787,703016
60.17821,,1071449,680232
60.17838,,703721,508028
60.17851,,664231,601408
60.17866,,739386,613705
60.1789,,632318,590344
60.17912,,647617,497925
60.17987,,635087,370134
60.18008,,585136,423870
60.18061,,808633,586191
60.18083,,1083811,464847
60.18158,,1678076,265265
60.18177,,673680,462551
60.18199,,1353993,619620
60.18214,,1039713,807158
60.18317,,923507,500005
60.18329,,885523,399431
60.18389,,980608,392861
60.18414,,754364,633117
60.18437,,1072368,583514
60.1856,,604022,702838
60.18612,,837577,686713
60.18643,,1018701,603614
60.18681,,643987,914498
60.18738,,595873,582575
60.18769,,722604,789386
60.18807,,953604,544958
60.1886,,991264,516165
60.18943,,986787,394598
60.18997,,863400,393231
60.19104,,985693,442251
60.19209,,1328743,394880
60.19305,,1106267,442595
60.19353,,694876,708000
60.19409,,583555,332601
60.19449,,735277,546395
60.19461,,580741,618107
60.19484,,688178,487283
60.19496,,694358,484929
60.19608,,853923,452867
60.19619,,906082,438227
60.1967,,719304,706409
60.19757,,591938,370489
60.1988,,575199,1015322
60.19914,,573288,866490
60.19927,,609813,943495
60.19987,,703563,406183
60.19999,,588383,1011142
60.20029,,758769,598747
60.2018,,830032,700941
60.20275,,859544,549481
60.20333,,1135271,324426
60.20345,,778014,500940
60.20364,,733149,828546
60.20381,,564182,877702
60.20449,,755864,393410
60.20477,,751085,415415
60.20494,,765748,458242
60.20516,,733436,520163
60.20591,,839557,708195
60.20701,,931683,532772
60.20717,,616544,915949
60.20805,,596545,699314
60.20898,,780198,657958
60.20965,,1254565,487446
60.21056,,949318,626654
60.21129,,549843,669526
60.21149,,620939,592507
60.21168,,550984,505215
60.21223,,927171,580189
60.21233,,624654,609588
60.21295,,751362,636790
60.21368,,756415,835948
60.21384,,660784,699995
60.21476,,772723,360124
60.21492,,558578,558661
60.2157,,836108,686008
60.21592,,563920,1098618
60.21621,,611804,686383
60.21637,,736679,749586
60.21664,,716830,638646
60.21676,,567072,855358
60.21699,,612750,542173
60.21719,,799556,407477
60.21738,,744762,689066
60.21752,,790154,659065
60.21793,,782070,591701
60.21865,,573611,970314
60.21898,,797146,779749
60.21921,,572814,1103972
60.22002,,497088,876378
60.22069,,619839,472267
60.22085,,561100,597141
60.22186,,587505,598472
60.22193,,567119,570392
60.22225,,699454,363267
60.22254,,559960,962070
60.22302,,678882,609764
60.22389,,740122,318878
60.22439,,880157,540961
60.22511,,754566,643755
60.2253,,566938,478388
60.22587,,804306,500657
60.22608,,610814,631815
60.22705,,959905,488022
60.22748,,746794,562769
60.22833,,567704,1163783
60.22894,,534659,304226
60.22927,,868770,667228
60.22943,,628486,672188
60.2296,,712598,605941
60.22973,,718157,828779
60.23,,793996,589164
60.23015,,601905,801662
60.23123,,581535,415967
60.2314,,1200854,505398
60.23173,,768674,685078
60.23252,,623759,765643
60.23318,,1036593,466792
60.23438,,795621,631997
60.23501,,589208,865420
60.23562,,745591,546996
60.23584,,630434,502081
60.23623,,942128,792399
60.2364,,945391,439235
60.23681,,645458,684409
60.23699,,905322,722123
60.23713,,764754,745514
60.23751,,741056,876351
60.23785,,593352,489843
60.23849,,712318,489192
60.23888,,771541,423186
60.23913,,697234,615404
60.23956,,895685,350262
60.23972,,790490,457851
60.23998,,1118290,537524
60.24033,,618375,606843
60.24046,,813356,587229
60.24075,,568436,1085055
60.24226,,726525,780175
60.2431,,634926,622305
60.24348,,621167,804474
60.2438,,568723,569436
60.24401,,917814,635651
60.24418,,689009,824934
60.24464,,624067,910429
60.24583,,789297,409832
60.24624,,915016,227035
60.24714,,1053512,529689
60.24761,,649195,398500
60.24846,,844969,617718
60.24866,,848095,687219
60.24881,,1157052,616168
60.24932,,919652,616328
60.24955,,927634,505558
60.2499,,719816,557393
60.25037,,897316,371841
60.25058,,629284,831748
60.25074,,772169,474122
60.25156,,826748,338973
60.2518,,982782,295699
60.25195,,807524,461227
60.25267,,742856,589691
60.25352,,966266,353126
60.25376,,571850,400828
60.25412,,1060329,528008
60.2546,,649254,405174
60.25488,,886253,360193
60.25559,,664429,581436
60.25591,,683612,772890
60.25639,,873861,301086
60.25681,,664186,660474
60.25722,,870483,540867
60.25758,,758316,360133
60.258,,628476,448025
60.25846,,565082,435307
60.25882,,658993,759001
60.25917,,741417,589198
60.25935,,1009373,624240
60.25968,,669179,580359
60.26025,,691706,845982
60.26048,,663632,470349
60.26249,,659164,778503
60.26297,,934106,622457
60.26317,,693674,836769
60.26363,,953349,417553
60.26396,,747866,600589
60.2643,,667061,732123
60.26455,,661457,501158
60.26465,,587895,871630
60.26512,,864219,491198
60.26534,,994877,504548
60.26559,,767444,539825
60.26684,,642108,901792
60.26698,,698531,748160
60.26746,,589952,889345
60.26813,,883267,628430
60.26859,,599472,398318
60.26876,,672176,481401
60.26936,,1009966,588395
60.27025,,683864,853341
60.27045,,761713,635758
60.27116,,633684,377904
60.27156,,624773,733575
60.27253,,784195,419371
60.27272,,747253,448076
60.27281,,804925,469633
60.27355,,635630,574731
60.27387,,632754,484406
60.27436,,589746,761080
60.27513,,694477,611064
60.27534,,691110,873957
60.27559,,668764,601725
60.27598,,670283,591851
60.27626,,698295,298796
60.2764,,589734,807049
60.27686,,620598,687385
60.27725,,664444,521337
60.27752,,786468,720458
60.27814,,627680,1036361
60.27862,,492886,1347705
60.28031,,670723,697446
60.28062,,596736,588019
60.28118,,713842,695833
60.28156,,888188,415087
60.28233,,878274,407862
60.28258,,677413,1080064
60.28271,,895753,677044
60.28298,,566464,917324
60.28329,,781399,722817
60.28371,,590641,353473
60.28386,,638620,923284
60.28418,,789103,523089
60.28432,,908717,426199
60.28466,,604719,760650
60.28522,,558622,550745
60.28538,,705199,913039
60.2859,,541135,416277
60.28645,,790448,722048
60.28661,,902630,629198
60.28696,,974517,656679
60.28812,,653077,322307
60.28819,,660470,523058
60.28924,,850792,504518
60.28975,,944469,640858
60.29019,,719453,377477
60.29032,,651272,431419
60.29058,,647319,595442
60.29076,,796513,434728
60.29135,,670331,766514
60.29164,,719232,676007
60.29189,,721951,727936
60.29234,,598675,816663
60.29268,,574664,520558
60.29307,,699775,973553
60.29322,,793578,718532
60.29484,,1051233,380998
60.29563,,746517,430428
60.29588,,730274,370595
60.29603,,783786,360246
60.29728,,733891,550618
60.29781,,827944,391458
60.29818,,581262,575145
60.29858,,896347,707419
60.29962,,630567,562564
60.30015,,633547,823451
60.3003,,634897,479206
60.30045,,687024,433400
60.30136,,813502,698106
60.30154,,893325,443871
60.30219,,740648,604884
60.30242,,595233,688524
60.3027,,1164332,508345
60.30295,,840908,384728
60.30386,,833750,450242
60.30474,,1058792,721365
60.30512,,609177,774251
60.3056,,617775,514743
60.30637,,976691,466332
60.30657,,628123,646383
60.30699,,551152,925967
60.30809,,888068,426654
60.3084,,710753,661486
60.30863,,683523,385378
60.30914,,632441,791573
60.30937,,604559,597336
60.30947,,715977,574257
60.3096,,712038,498783
60.30973,,865142,421182
60.31055,,785452,455133
60.31063,,740256,295667
60.31143,,666805,447029
60.31166,,1462561,394561
60.31215,,1040134,546168
60.3124,,684785,628116
60.31256,,633385,645202
60.31272,,712300,756878
60.31289,,620974,778014
60.31303,,612789,637276
60.31366,,508959,451672
60.31401,,607592,757756
60.31425,,822965,617738
60.31447,,696105,494236
60.31464,,737963,790900
60.31507,,972162,431530
60.31578,,614659,690343
60.31673,,822992,551280
60.31692,,838712,517478
60.31726,,611666,734615
60.31768,,934572,412071
60.31785,,731194,542286
60.31909,,888174,629162
60.31997,,917545,705059
60.32015,,746270,475040
60.32083,,667064,744021
60.32126,,932279,570746
60.3214,,738607,465696
60.32165,,584635,686277
60.3219,,720452,460404
60.32242,,696450,624895
60.32283,,627459,888701
60.32388,,698958,584395
60.32431,,661062,906158
60.32492,,926656,577694
60.32554,,922403,637153
60.32587,,865320,449379
60.32641,,609358,445944
60.32667,,555159,424009
60.32744,,638303,861107
60.32816,,619129,517690
60.32839,,878971,789892
60.32899,,1388877,377065
60.33023,,722251,650214
60.33057,,681899,748108
60.33127,,831837,416194
60.33175,,892444,630137
60.33198,,1481209,523282
60.33251,,935609,487181
60.33264,,852336,455214
60.33302,,888655,401507
60.33315,,671742,373738
60.33329,,617241,499533
60.33363,,592456,685054
60.33444,,844634,735763
60.33583,,718910,704103
60.33602,,956193,646289
60.33718,,659256,767798
60.33777,,665379,830840
60.33795,,662727,692814
60.33901,,754752,621865
60.33956,,711736,644399
60.3406,,729376,817446
60.34101,,677300,597597
60.34119,,875304,765238
60.34135,,765706,557803
60.34226,,581499,892009
60.34268,,602623,1024473
60.34307,,805190,524952
60.34349,,756039,514348
60.34378,,975713,553866
60.34397,,625346,790183
60.34439,,803883,670759
60.34517,,567705,687400
60.34527,,644687,415181
60.34537,,673419,477330
60.34586,,652202,690879
60.34616,,622186,798035
60.34652,,692016,583539
60.34699,,703481,519917
60.34715,,762689,603612
60.34736,,674103,750447
60.34773,,681220,730402
60.34788,,604627,548051
60.348,,596299,582439
60.34847,,889757,450923
60.3487,,607799,298276
60.34893,,1047793,594940
60.3492,,797441,598118
60.34963,,688474,495980
60.34987,,692337,774090
60.35015,,847998,516529
60.35066,,1140031,499232
60.35081,,760182,573946
60.35101,,902693,487305
60.35177,,763174,683444
60.3522,,675141,529684
60.35272,,638112,731447
60.35361,,561686,653438
60.35386,,747499,579039
60.35478,,950037,574710
60.35553,,788879,705902
60.35583,,877354,600089
60.35618,,672560,779742
60.35686,,651392,591088
60.35695,,577376,562469
60.35717,,759271,503835
60.35745,,706706,745258
60.35788,,802310,583382
60.35821,,801684,774226
60.35864,,936358,273040
60.35889,,595205,618597
60.35935,,709280,517813
60.35957,,667534,766777
60.35993,,663637,505323
60.36026,,961539,353932
60.36047,,695052,527732
60.36088,,603472,801317
60.36104,,605339,658352
60.36125,,607668,823949
60.36147,,577993,570343
60.36229,,598661,844363
60.36264,,782791,706381
60.36285,,674467,690813
60.36317,,772949,348617
60.36347,,799072,617248
60.36359,,674276,698663
60.36508,,479909,1054795
60.36537,,1092129,579000
60.36614,,762009,567964
60.36668,,1172002,353732
60.36702,,859495,694639
60.36722,,878805,607372
60.36755,,626223,309304
60.36794,,583439,728505
60.36857,,605033,932838
60.36871,,581754,1091963
60.3695,,603011,837297
60.36984,,699301,901772
60.37022,,894819,359569
60.37058,,609172,1084107
60.37099,,733738,726537
60.37126,,802311,790719
60.372,,753106,492545
60.37213,,742934,389379
60.37247,,628965,595092
60.37261,,914083,508060
60.37279,,698290,773778
60.37365,,1025295,530781
60.37399,,777356,666301
60.37428,,626426,615047
60.37478,,717415,671780
60.37567,,862251,508337
60.37581,,669368,563469
60.37657,,1119629,507325
60.37702,,733372,558702
60.37733,,1037128,572687
60.37763,,841926,526725
60.37913,,680443,769043
60.37966,,516776,747356
60.38035,,693420,549403
60.38066,,700380,496694
60.38088,,629025,749713
60.3813,,656347,782099
60.38187,,959184,549956
60.38213,,731236,378090
60.38255,,662665,611340
60.38283,,956984,562010
60.38311,,923857,397788
60.38319,,900884,349254
60.38356,,726619,381400
60.38428,,794025,402065
60.38485,,791539,694444
60.38501,,696879,708184
60.38535,,772872,731399
60.38725,,754125,365030
60.38758,,826205,364458
60.38898,,1165969,517644
60.38962,,710026,398061
60.38978,,628294,636598
60.38986,,603245,621065
60.39003,,535779,476372
60.39012,,511129,425311
60.39076,,661953,692667
60.39097,,584237,606082
60.39183,,672849,502374
60.3922,,705451,763635
60.39238,,884474,638148
60.39337,,687219,593121
60.39354,,666879,849993
60.39376,,754546,556977
60.39572,,721518,572794
60.39605,,580808,540630
60.39667,,929131,455326
60.39747,,678256,647272
60.39825,,813667,583008
60.39848,,641508,665490
60.39869,,605652,761538
60.39972,,660044,636771
60.39989,,931919,540965
60.40011,,638857,833295
60.40057,,676752,803270
60.40147,,633450,534427
60.40205,,874687,225370
60.4024,,673002,666414
60.40258,,801215,670523
60.40337,,905685,617099
60.40374,,632847,425855
60.40464,,575775,706689
60.4047,,581628,763991
60.40511,,759018,789361
60.40581,,1070768,610377
60.40605,,800912,427497
60.40637,,661764,522391
60.40651,,560799,478322
60.40749,,687068,435252
60.40764,,775931,459458
60.40816,,617692,806615
60.40833,,589370,957542
60.40857,,664044,670412
60.40872,,736102,627751
60.40903,,866619,688208
60.40927,,847020,536381
60.41005,,866685,452084
60.41045,,622726,676985
60.41231,,772006,603028
60.41282,,882540,582573
60.41345,,827689,563302
60.41379,,736919,689760
60.4145,,576628,1005907
60.41497,,783353,738133
60.4155,,846465,306729
60.41567,,807299,442077
60.41593,,1518375,422268
60.41645,,695797,707437
60.4171,,775179,631252
60.41749,,702121,617608
60.41793,,798410,536518
60.41827,,914673,466530
60.41834,,982120,502741
60.41862,,783099,362830
60.41925,,599736,565960
60.42021,,1056054,370586
60.42118,,802836,615154
60.42133,,597364,1095081
60.42229,,913731,594766
60.42247,,672906,857266
60.42262,,683510,872347
60.42337,,650649,546841
60.42366,,625218,435098
60.42459,,605494,705871
60.42477,,690991,546499
60.42552,,1032445,647670
60.42637,,784957,338911
60.42737,,707987,542511
60.42773,,873844,541851
60.42804,,704343,507535
60.42889,,611188,601300
60.42918,,682071,553141
60.42943,,841205,605235
60.43017,,823410,689724
60.43053,,902510,459610
60.43126,,550595,795100
60.43234,,879137,654568
60.43266,,608079,472709
60.43316,,718335,656130
60.43378,,816942,419607
60.43429,,747971,834099
60.43511,,710085,730837
60.43531,,714145,694434
60.4355,,1030067,439205
60.43592,,787415,509561
60.4364,,857287,663090
60.43751,,759357,553881
60.43794,,589364,571729
60.43839,,627835,669777
60.44016,,1009889,430769
60.44028,,1059127,366303
60.44118,,808640,716004
60.4417,,955997,597677
60.44196,,595680,911519
60.44217,,770817,460687
60.44249,,654456,745933
60.44306,,672533,470106
60.44356,,684328,512792
60.44393,,629056,611415
60.44462,,796173,462861
60.44492,,754847,628118
60.44511,,768295,663856
60.44552,,707391,444140
60.44607,,782616,653964
60.44644,,743468,871919
60.44671,,925656,468077
60.44695,,708022,494623
60.44712,,859068,493352
60.4473,,629358,777043
60.44786,,902936,552228
60.44888,,655576,623790
60.44919,,663134,740193
60.44968,,669120,686566
60.44982,,649193,583276
60.45002,,700551,652612
60.45052,,924522,570806
60.45065,,673099,546914
60.45109,,585744,396301
60.45133,,820665,370804
60.45158,,742257,712285
60.45184,,865371,724757
60.45211,,925589,474738
60.4525,,644887,834525
60.45271,,697458,415407
60.45284,,597680,423143
60.45296,,665285,528421
60.45341,,589702,499891
60.4538,,638723,591685
60.45422,,665102,539586
60.45479,,665170,613628
60.45522,,850389,431636
60.45578,,572397,738703
60.45606,,666269,432178
60.45701,,667646,789669
60.4572,,865146,472237
60.45819,,691180,529627
60.45838,,961682,342486
60.45952,,505369,552523
60.46026,,989088,509331
60.46099,,746447,776396
60.46115,,670592,811379
60.46215,,962737,486153
60.46232,,793034,486237
60.46246,,794035,515482
60.46334,,799270,765551
60.4638,,613535,540106
60.46414,,594871,959435
60.4643,,846114,520940
60.46495,,638562,543988
60.46592,,721358,619184
60.46652,,699330,656121
60.46681,,633872,1051117
